PROJECT_ID,COMMIT_HASH,LINES_ADDED,LINES_REMOVED,num_commit,lines_added_last_commits,lines_removed_last_commits
org.apache:santuario,d923892bf2dcb2b48bc0c3aecee58d978f29afc3,116,165,20030,1760,922
org.apache:santuario,b87af8c572820ce0d38c02047b1c25ce8737c3d5,401,173,20092,1159,1071
org.apache:santuario,403e8ee415444a58c0eceb28bf5d963c6bf07e8f,107,109,20124,1169,946
org.apache:santuario,b843dc1fbd3d4af83e24c6cc4b8b6c84b3dc6b78,563,172,20600,824,559
org.apache:santuario,43e5d9e3b7d1d3fe5e7a3ae9036c5a938f5334e6,7,110,20652,1304,667
org.apache:santuario,55857fd4cdfdb1af4069170ecdac448c078f544e,288,2,21416,1194,729
org.apache:santuario,263e1a221a4d2d99fcc3cebf177887689a48f8ae,101,106,22224,1366,566
org.apache:santuario,032b3393d4ff01e08980960138505c4fd7737529,163,47,23435,1066,499
org.apache:santuario,b4ecc09d994f04f8f1b64a5e81a0d3caee08ca7e,1500,1607,23975,1122,437
org.apache:santuario,27dcfb7a8085bf65a61981530111668eb6c89e39,981,125,24040,2059,1872
org.apache:santuario,bcd7fad972bc79df3a07bb68c16b4b0870ec5b53,96,55,24540,3033,1887
org.apache:santuario,5e4c1f1d51430f78901eb8102c109bfd13ec7d0c,610,162,24775,2841,1940
org.apache:santuario,6f25b884bca8960ad2616bd2953c2be05884ace7,137,74,24870,3350,1996
org.apache:santuario,4576f1cb5448c6f966bb0babb603c013c40e60dc,32,74,24895,3324,2023
org.apache:santuario,437cc352ab88823f0bcc1b9b64362180e51a5958,53,220,25240,1856,490
org.apache:santuario,047674e0356d1c3aa7348b07ce442b89301e5a58,104,73,26442,928,585
org.apache:santuario,13b27937f56ff04f0431335c89bec7b2e66d953e,146,132,26694,936,603
org.apache:santuario,785dcf04535c09ecd91c32f9180844c986484dc4,162,7,27210,472,573
org.apache:santuario,f58d6d6ad419a8fb7af999bf93b5fb404b6ea8aa,121,192,27405,497,506
org.apache:santuario,15866a9aa0a1dab843a6b8a1caaa755393410434,97,37,28240,586,624
org.apache:santuario,861acafe1a945ba5424e58265fcb02f60241295c,202,22,29814,630,441
org.apache:santuario,b544fbc0e1e2d796b175660373dc1e471ff8d516,49,8,29890,728,390
org.apache:santuario,84b6867405497f16d266c5860e6b85a1cc25bb88,260,334,30009,631,266
org.apache:santuario,8c6a947dbea6d0185d5e387adff1f78adda2308f,12,658,30084,729,593
org.apache:santuario,4b30187c9fac8412a9b83f73937935d2c21b00f5,1046,249,30270,620,1059
org.apache:santuario,585bf7bc0a23c6d482bd4c417c4eec40feea7272,778,8,30312,1569,1271
org.apache:santuario,8c00f986683fde83d130eefaadce048fb6063f0a,241,152,30342,2145,1257
org.apache:santuario,e061af0ba0e36b2fabe108c0837d71f4e044ab27,154,638,30390,2337,1401
org.apache:santuario,c3644416d2eee3e5ea286a2a4874b32ae0b710cc,292,1,31530,2231,1705
org.apache:santuario,543d3f72412154feeb687ab204c2d197fbfe894c,165,35,33660,2511,1048
org.apache:santuario,b91e5b0cf9c8fc7f26e831d402223220ce4dc847,104,13,33666,1630,834
org.apache:santuario,785cc508915d9d4a3df34bc27a4955a41b7038c2,182,176,33999,956,839
org.apache:santuario,bfd78d20bd1869de253652beab8164a3f834859b,104,199,34349,897,863
org.apache:santuario,6de5b5bf9c1845fc0d8c3b10fbe3fd9e0a4979fe,341,118,35448,847,424
org.apache:santuario,9c0bb4aa4499b5711eb44f717342ce89afcd3cfa,223,432,36576,896,541
org.apache:santuario,084165dfaa707a71d95b34cfec3d8bd95638bd6e,485,582,37212,954,938
org.apache:santuario,6a8dda3d125eb8701c69ccabf55d37db81abc469,257,55,38337,1335,1507
org.apache:santuario,2cfb43db4b133a50d09dba3024477ed2b469201c,279,66,38556,1410,1386
org.apache:santuario,e3e2f19fcceb2e3a9ce511c149f8bc5a29b22e76,421,474,39064,1585,1253
org.apache:santuario,d3de9bb997c13497590e8585cf7eb2a1f8cc5b5a,96,21,40360,1665,1609
org.apache:santuario,85a14de555ecaf8818cd3b3710a5be1d64619037,724,63,40528,1538,1198
org.apache:santuario,377a4c0c1d0e37337fea9d6ea213818fc86c128a,119,26,40707,1777,679
org.apache:santuario,abc9c9953869815efceb4db13f325fc63d1cd5a9,204,223,41632,1639,650
org.apache:santuario,a08bbd128a9edb9c40e7ee39a7e178b3cfa2e16a,53,53,41848,1564,807
org.apache:santuario,e4f6a2be839488cb625a13af0bef4a0ca925cf2d,1342,664,42210,1196,386
org.apache:santuario,a5773246eee2fe03e33d42db076bc1d9ecb312be,1224,1399,43173,2442,1029
org.apache:santuario,41cc9c4361e30da2536e989d92a5e75fb668c051,304,435,43200,2942,2365
org.apache:santuario,4996bdbfee4c788fdbe96af373d708d7c02f7512,516,284,43526,3127,2774
org.apache:santuario,0e79d099c54cd63dabd9e924b6993193d676161b,237,53,45828,3439,2835
org.apache:santuario,c22545a8af00ee861833fd09d875dd2c28b35a0a,293,29,49662,3623,2835
org.apache:santuario,67157dcb88c8791748a69bb84d3dbd08b134a9e1,878,16,52848,2574,2200
org.apache:santuario,07359848fd6a6cce9c395f4e1e47f164ee86274f,262,221,52900,2228,817
org.apache:santuario,84535c803f975567421b485f7ded9fa66fd029de,863,536,53406,2186,603
org.apache:santuario,c54c19799c91597ee8cd3ad2bb0356c965187061,2189,255,55917,2533,855
org.apache:santuario,38ad5780f84cb5b48447b2aac790adc3749a20a0,29,79,57167,4485,1057
org.apache:santuario,a59e88c478eb474b30ca8698964fef8af625b938,312,746,57612,4221,1107
org.apache:santuario,ed4e3b8e8ca8ef9021424e04fb1c1a4c23ac1cae,76,82,58500,3655,1837
org.apache:santuario,2835a9ce7aab51951287caff3a7c07b3c59d1ee1,265,80,59015,3469,1698
org.apache:santuario,08219652cbb1d96007f66b6cfc28e3fd04102cce,840,128,60552,2871,1242
org.apache:santuario,39eb203c547c599eec07450f592e078fca47cfff,503,99,62769,1522,1115
org.apache:santuario,c0eba0c102c1169cd009318a8ffb619a5bfdc4df,225,67,62874,1996,1135
org.apache:santuario,2f3dcde2e319b21d36b56890d1f75ce2ea883b3b,1987,943,63126,1909,456
org.apache:santuario,d2777eebf5293bfdc3355bc8088a07b853add9e6,839,142,65520,3820,1317
org.apache:santuario,e8c1f94eeefb6beb42f8ffd4a976bd76415273e2,841,50,66300,4394,1379
org.apache:santuario,8e4549f4d9306cc1f18d658811f69ab2ed4aade3,47,39,66864,4395,1301
org.apache:santuario,4814b28bf887c9e168f6194bbfe36fd28ada5e80,843,1314,67116,3939,1241
org.apache:santuario,7ed9d3389970cdbbe18cf14dac9278eb0166f878,879,1186,71985,4557,2488
org.apache:santuario,bf452e2d5956454f1254b3fbd6412ae19f498f03,144,203,76825,3449,2731
org.apache:santuario,49fb920c82072e8b9bb4e1dbdb97be29416c0ad5,299,156,76905,2754,2792
org.apache:santuario,305e57efbc8266178c4d0a5f9f465ae12efbbf1e,1567,829,77800,2212,2898
org.apache:santuario,40e2331e7e6ab86e6a8260e849011fcf43c51fed,144,80,80340,3732,3688
org.apache:santuario,cea0b91e43dcfde311ccd5062e01f3d87f518284,202,46,81450,3033,2454
org.apache:santuario,b9624913bbc28a0b444d9ade9a5000a32968a2ea,266,453,82530,2356,1314
org.apache:santuario,b6cc5ee17f2dcec189c0b4685dbb08e53916bc11,400,97,86054,2478,1564
org.apache:santuario,5d586b00ae5f249b3ace2e6a4da2694ff7c70203,136,116,89264,2579,1505
org.apache:santuario,2f21bdfbb86b3e6416f7f3a5b016836eea6d7bdf,228,57,91287,1148,792
org.apache:santuario,981a02b1e2335255f0eef7958acbfc1295152570,954,971,91675,1232,769
org.apache:santuario,5c8c1313abf1d1d73bf0d3ec82692a70cb3d357e,224,250,92016,1984,1694
org.apache:santuario,2972b640a1f485fd2e4575722005f0364b24a339,944,398,96174,1942,1491
org.apache:santuario,67545a036d12fa24d25eefcf96b789669162ca6e,161,464,97060,2486,1792
org.apache:santuario,4d3991793ad7764a3f1e4b80be4db86fd3268cdd,905,26,100780,2511,2140
org.apache:santuario,c17fbb2119304a637cbcff87b20efb1e21885a3c,210,42,103334,3188,2109
org.apache:santuario,b91501bef25f39b0d5aad19f8c753da430cdac0c,1425,1965,105183,2444,1180
org.apache:santuario,52c19744e38f31f4606cdc5d0e52db029ec1ee6a,268,318,105876,3645,2895
org.apache:santuario,e4b13cf526826d10dd316b6e73d4e2bb49468e24,281,161,109620,2969,2815
org.apache:santuario,61a2d8ece05d37b08083f24645a8acc596799222,29,483,113168,3089,2512
org.apache:santuario,e73b904d347782d4517e11b5c5f8b1389137a75d,1919,250,116081,2213,2969
org.apache:santuario,e26df5726a83e9f85056ae2b601d5135c277f0da,601,636,122160,3922,3177
org.apache:santuario,8a4364fdd640c0746cb47a1602e4ce0e9adb7ba9,622,921,122283,3098,1848
org.apache:santuario,1170ca6221d6b6c77758bca7d78457d5b0901549,1028,692,136390,3452,2451
org.apache:santuario,c66a5da0c85ee371f7817064e5bf3a8809f9b48b,272,27,147582,4199,2982
org.apache:santuario,607a5d7c9ce19360f4d9297e1d96f6100af1c78c,421,234,148393,4442,2526
org.apache:santuario,7d082fb6d9a231192e0e98fe6b768292d00b3c91,5911,385,150100,2944,2510
org.apache:santuario,0af2409cd91a7f381b7cdecd81e7652f7e614dd6,422,391,154230,8254,2259
org.apache:santuario,4f421e074a60ba0de931d1dca0b56f11aa47df72,2545,860,157232,8054,1729
org.apache:santuario,a389b9ddd5666ef37a0d898994384e6a4c4a3917,2191,3187,158025,9571,1897
org.apache:santuario,eee411f4553bbb72529cbac776067da53768a823,306,374,160215,11490,5057
org.apache:santuario,ea5c37dcfab2c1756817673fd0119d35933d9dc6,237,1270,170376,11375,5197
org.apache:santuario,17b2209b5436a3d9d4f039c588cb172285b23094,3607,395,171380,5701,6082
org.apache:santuario,747ca8f60a653451e7ff81841c2216880ec27d50,1511,124,187682,8886,6086
org.apache:santuario,0d5c0de02d4d75998b59cb78801aecd561f38d0b,507,330,193284,7852,5350
org.apache:santuario,34ba2a02ab16c66e988bdd85996be2dfc4cabdcb,94,71,223054,6168,2493
org.apache:santuario,e4a644db9b53f302b6556176d5502362602e0c37,158,40,234675,5956,2190
org.apache:santuario,237586bb9f5dd493f2eddbb31826df56d21dce4c,1293,2354,257549,5877,960
org.apache:santuario,18b0fde1f8a5c7de811bc8ec3a886890d31276b9,1428,826,282260,3563,2919
org.apache:santuario,edf6b7b3705ab5bcad3aeb9d24edacd377cb0c4c,3487,3621,288120,3480,3621
org.apache:santuario,033ca853ad832b87ee594f0cba083dfb9dbd004b,1120,918,365934,6460,6912
org.apache:santuario,c71a4c8d2a0016e994c8b46a2cbd38ee4f1e75de,114,111,411312,7486,7759
org.apache:santuario,1a1ff9e07af71b6bcb0ecdf726a3fff7ce2b5ae9,140,181,496213,7442,7830
org.apache:santuario,f6c706785905a7673310be046d11d73e05903962,7522,7939,531912,6289,5657
org.apache:santuario,2bd3f3f07fbf32b7a5c1b745185c8155cb1fcbd8,0,0,545327,12383,12770
org.apache:santuario,db8d1981d545b6e7b523283e60ff8b192c122b1f,450,648,656965,8896,9149
org.apache:santuario,74e9c46f20384727915ee30b40f74b0c1def7399,32,41,2045757,8226,8879
org.apache:thrift,fe6ed0dff423a405fabd61e4bef3e490506ba2ba,50,22,660,0,0
org.apache:thrift,132cc46d07a2b92f273b37f4c163b03a001f1a5a,7,3,783,50,22
org.apache:thrift,d92ca7dcea105837e3e576f797501c19929eced5,48,6,868,57,25
org.apache:thrift,d93c626131455fe5f8757fe3ee29d7f7a5c4fe22,1,1,1813,105,31
org.apache:thrift,c5de56cdfdaf7491fea99b52758231bb7ddea36e,61,55,1870,106,32
org.apache:thrift,d602f822d50bec166cd34c8ece170b13694268a9,75,31,1992,167,87
org.apache:thrift,2376684d86215e0ef1415f8820d9a2a797dcd3a0,7,2,2237,192,96
org.apache:thrift,4e0192f660bfd83921842a9e59d04c681100156a,4,4,2521,192,95
org.apache:thrift,100f616afd0f31346f958339cc83f71330fd7593,18,8,2753,148,93
org.apache:thrift,fb90e77e4509a639390ecb3e435cf8620340676b,276,50,3812,165,100
org.apache:thrift,13ad873d1815da49cf17f7a52c98895bfde011e1,21,16,4210,380,95
org.apache:thrift,22903cb542d16cb12bb848dfa6eabee26f0d1eb1,20,25,4582,326,80
org.apache:thrift,680114defb1ce478a0adf98606d427cea76fcff5,146,41,4858,339,103
org.apache:thrift,067a7beb7350818c97edf24086f48cef2a9be1fa,126,20,5847,481,140
org.apache:thrift,75526c999ee741b8d30de4bffcb790ff52700bbe,43,4,7488,589,152
org.apache:thrift,3adf8aad36eb46bf94c7c8ab7fc3a743775b46b2,187,73,7980,356,106
org.apache:thrift,dd6dc838d902c3bc840d1c079e4de87760db0d38,161,166,9300,522,163
org.apache:thrift,a268019e85ac34b5b7a1c89d59288ecead5e6d97,517,463,10860,663,304
org.apache:thrift,98c45872f938eb746186ccb437b9e3a51127e82f,354,442,11142,1034,726
org.apache:thrift,855294b21340b01d145bcbee438a6817c127a32e,239,169,12612,1262,1148
org.apache:thrift,f969bcb7d89f3f50dba4528a673464f668fb2905,290,245,13302,1458,1313
org.apache:thrift,951e7e24800c0f0c4cfcdef5d634b1e16536eed0,562,803,14840,1561,1485
org.apache:thrift,dffa072afc5f5424dcec4744ef27021d7094fa3b,116,19,14888,1962,2122
org.apache:thrift,5fc71fd56a522dc2e1b0be5012848276bc105752,1294,556,15270,1561,1678
org.apache:thrift,d10f2bb4803663aa3921e1dd50b11fd521df807f,7,51,16758,2501,1792
org.apache:thrift,d4837129729c85d49476cae08fb0c5ec84a2a811,1232,11,16808,2269,1674
org.apache:thrift,aa9fb5dc9de5f3cfbe086e6df8e7c6d3640c272c,289,192,17550,3211,1440
org.apache:thrift,0bb034008cbbb9681863f009e8473d527f154a18,598,5,19730,2938,829
org.apache:thrift,0096b20883acf08c46389c8d232a49d8886074dc,99,146,20902,3420,815
org.apache:thrift,e703ed2ce689fce7b57af1f7299ccbfdc99adaee,174,488,22410,2225,405
org.apache:thrift,249d7cb199b5c08e7a7a51189a733cc8fef12cf9,52,65,22416,2392,842
org.apache:thrift,1b13083defbde2dae2baf535eeae272c7c9e1ab0,579,71,24596,1212,896
org.apache:thrift,d58ccec66090afbbef68471cb635ad731ef03319,927,40,24882,1502,775
org.apache:thrift,6ce401dd555cf7928e1129d9ab31aa7be4bc7e9f,41,41,26129,1831,810
org.apache:thrift,c631e98cad3f59565915c1cb10007ee61d960341,0,0,41670,1773,705
org.apache:thrift,afa80ea73d4cbf83afee807e5d9f9034fa177ade,249,249,100224,1599,217
org.apache:validator,b926081cc380ef1dff478b0c9bccc7d316c7bcd0,426,313,56,0,0
org.apache:validator,03831e85be80ecf5254c212b7978e8ee4a3a8e61,118,6,90,426,313
org.apache:validator,7db30343f2cd44bd7de31549391befb3b8f5da02,148,132,132,544,319
org.apache:validator,d48b6c18966ff9e0e4dfacd45f7a4f52c5c8d054,115,106,141,692,451
org.apache:validator,460315e1b7af9e312f8183e2d94e678708853af2,55,60,148,807,557
org.apache:validator,bd2762e72e84298d9cc8bac59fd665669efde169,47,33,150,862,617
org.apache:validator,7a59593842980df7b360c4a25600aa0dc8e4afc8,156,104,175,483,337
org.apache:validator,f5cd73a40350346d68f90477b679c105d7ce7869,82,60,187,521,435
org.apache:validator,89e4c0aa4aac688c3b27555aa4ad57a2d348e93b,47,52,188,455,363
org.apache:validator,15a6eca245e4234328a6ec1f13d59283f5c094e2,644,403,196,387,309
org.apache:validator,b6b1003239f4c988e06f2825c5cb0139e5562053,19,19,197,976,652
org.apache:validator,404e33ce17d1692a44183cb1ea0a9bb842eef9cd,61,72,200,948,638
org.apache:validator,ab5bc149507aa28b9bbd61ab68699bdc8d3c7ed1,73,47,215,853,606
org.apache:validator,6970ca7ecc26db460a059b2d6fe56cf83edcccc2,840,340,240,844,593
org.apache:validator,9d87fb00f0fcad342c10f76a9a183c17feb65ae8,13,13,270,1637,881
org.apache:validator,9096f5981c8f2326fcd44f86cd7141fd04e425b9,17,18,276,1006,491
org.apache:validator,c1aeab2332295eb2eea04f7ee350b2ba17f3b43e,264,166,286,1004,490
org.apache:validator,3ddb8d45af29ef46600e5752c37df693f9cbb41c,10,9,290,1207,584
org.apache:validator,33071f3fa46cb015492d517805518f1dc70d0151,12,6,361,1144,546
org.apache:validator,3e3dd15ea81b1c7001bea6987dc4f56d5177fb72,94,43,534,316,212
org.apache:validator,96496102c99892b902dc506570bfd964d2e9b758,12,2,555,397,242
org.apache:validator,a571631157bd59415de0b6ff6f0b23ee68541447,38,13,622,392,226
org.apache:validator,082cb92ef2c7e6231e06498be75f675074f00b8a,34,20,633,166,73
org.apache:validator,ef23a182e28af0f9eb4fca031ea592dea58cfc87,103,42,660,190,84
org.apache:validator,e5fcb8b76d451fbf73743370375742b4d61c32a3,54,13,842,281,120
org.apache:validator,28e7669efc947a27a2d95d32bdc7fa090c37d4be,14,9,844,241,90
org.apache:validator,6b1f9713918b1dfe363929e1dced340301eb4f4b,193,50,876,243,97
org.apache:validator,97466888592f45d28721e869ebb192c9ea05ea8f,210,58,990,398,134
org.apache:validator,3ac78c9fd474b13b217bfb6579fedcb6534f71bf,32,21,1045,574,172
org.apache:validator,e62c59c5b34db92a38e64c609702616ebe8624db,142,48,1060,503,151
org.apache:validator,21c6eb036c5fa43f5f2cfd1ffcc2be7263fd80f0,4,6,1123,591,186
org.apache:validator,2cececab6e8d5c693158f9c57388cfd40fd5637c,12,242,1149,581,183
org.apache:validator,0b8ba2992a76c889864d697a7122c5e5d124d87b,15,4,1155,400,375
org.apache:validator,5ec694333acc55f3dace4921df722dcc4b6f9e77,98,103,1224,205,321
org.apache:validator,f23fac766dcfd226e7ccb4af9a36a529748dd5ad,493,405,1328,271,403
org.apache:validator,1949a8f5dbe56e86b9809d393ca4b362d73736d8,104,7,1386,622,760
org.apache:validator,4a546746316958ebed07544eb04bae9e271835e3,33,118,1426,722,761
org.apache:validator,cc6645cb7ee19a9956706411190b08a87c9add86,55,394,1472,743,637
org.apache:validator,d32766a1b7a07459e06bdb8033d744d000cf5de7,20,243,1900,783,1027
org.apache:validator,25ff58b89156947d1513ed8648b3796bd23c1c3e,294,147,2211,705,1167
org.apache:validator,28711cd8991af50077b0f2f655cc0fa32c6d2842,141,8,2300,506,909
org.apache:validator,75cd60d75559f0dc9d710f183e1c9514f387e728,376,283,2912,543,910
org.apache:validator,be7f329be53e5e536aa2b77da0affdddc252879a,108,109,3168,886,1075
org.apache:validator,043a39baa8befc916faa0d4cca714b9fef2c19b3,67,8,3453,939,790
org.apache:validator,1f40a4550861eb02b85060039d81ef52d47235b6,767,1154,3990,986,555
org.apache:validator,8d886ad76b91be61e8d865bb9cd315ed5f435eca,115,91,5607,1459,1562
org.apache:validator,a9ef127c767cd9ce7649601c5fdb747399881c49,1960,802,18480,1433,1645
org.apache:validator,b3a74bf7f687fb06f56ac8afad073d560418f274,309,370,99216,3017,2164
org.apache:vfs,7958755923dded5e31edfd1659b810a506af194a,5,4,24,0,0
org.apache:vfs,e28106eaf46a3364fd1be450efc80977a31a7db7,15,3,30,5,4
org.apache:vfs,75bbd97d161de26b19c71165b51a803f529c4f2a,7,2,58,20,7
org.apache:vfs,1c1798bc51f60fdf5420847fa9b7ff8fdbee1e30,75,83,78,27,9
org.apache:vfs,1339c030af6e8b89d4ad8633617668bbef46acac,57,23,79,102,92
org.apache:vfs,07290fa687309539ecb8ee66b5a326ae7623a4e4,282,61,80,159,115
org.apache:vfs,67aa58eb36b367342b5cafde14148c531724090c,105,118,80,436,172
org.apache:vfs,11c96f5c644c4c9b1e8364897abb5677d6fe90ab,46,10,82,526,287
org.apache:vfs,726cb3233b6ca18266c7ca87b2aca9ac3b47d428,16,9,114,565,295
org.apache:vfs,fde615b87ddee0fe25d884165ac36b1b80bdc731,14,5,147,506,221
org.apache:vfs,8c584ffc21e044739feb851fd0b869447b6b7c8f,16,2,148,463,203
org.apache:vfs,2645067b711eff0e990f213459b71880b59418d4,119,21,162,197,144
org.apache:vfs,1f0d805f38b370f30532c837df3c3b62795a9691,121,17,192,211,47
org.apache:vfs,74a95590af0cc2a5cfb5c62da6e9140dae478fef,282,117,192,286,54
org.apache:vfs,8b9904c1ae3e73bd8801075e2a65e62714151fcd,150,50,206,552,162
org.apache:vfs,449fd56b321f766e9b819b2f824ebe9f561273af,70,46,220,688,207
org.apache:vfs,e486efc6d0064265de2af8686fc4c43a2539bdd3,25,9,232,742,251
org.apache:vfs,8db8be48a4b5b39836626bd6e8bc49e7c93411c5,5,3,234,648,239
org.apache:vfs,f96023e4d73c7630911a40dffd7db20a91c6517a,163,71,236,532,225
org.apache:vfs,44886b80060debe2a1373d33acf144dfebe9b00a,44,7,238,413,179
org.apache:vfs,940c2bbb74c854e598fbd6e462939573a81e6966,19,14,246,307,136
org.apache:vfs,3d0984c1767d3b83eea49c011aad982ea2f7b972,54,55,248,256,104
org.apache:vfs,eed04fca1470456007bd9896fcace45624f11ae3,121,98,250,285,150
org.apache:vfs,f09cf877cc06408f1104fb8db5da83efba2be711,179,119,260,401,245
org.apache:vfs,60350c54ec1dfc27816b7bf62e3cecf74b1b8ade,29,2,278,417,293
org.apache:vfs,0da079616dbd021da7f6a2e7bd1f8e96283f54b1,7,35,279,402,288
org.apache:vfs,b847e4f96435eafde0a0364da2df4d5bdfd3c857,170,34,295,390,309
org.apache:vfs,d4c30402508e851d335fa357d4bce8898fe89c9a,23,5,308,506,288
org.apache:vfs,2b7fa41f57fabab5908189eb2152ac13748e0c4a,13,11,312,408,195
org.apache:vfs,01308eaad57134959f79b8715cfa94a5a7d5cc4b,14,21,314,242,87
org.apache:vfs,e157def749e507cc1209f008572ab09b10d72ded,11,2,316,227,106
org.apache:vfs,8f40c53668c08a1a91841f33ab5413ccfaefaea0,59,13,317,231,73
org.apache:vfs,b7a00939b4583ea6b1893d094fb27bfd04d64900,3,3,332,120,52
org.apache:vfs,ef3f23248413bb76bdf778da3ff2b680fdf707b3,92,67,358,100,50
org.apache:vfs,de40590b7446230a4cf555fc987f38335d04d9c0,155,19,360,179,106
org.apache:vfs,6e7f231f0b4de4d70f693c3fcbc468ba06ab2361,17,19,368,320,104
org.apache:vfs,a3152dc6a5d47263027e601170aeef882281f4a6,125,30,375,326,121
org.apache:vfs,701594cc20fe69d2a4521600e0a2791665869714,305,250,378,392,138
org.apache:vfs,dbe103a9007df1d7e13db06cc5e18dcb5aac8851,784,61,391,694,385
org.apache:vfs,0434c2306528eb64158b5f360254b8fd113b3b06,21,6,430,1386,379
org.apache:vfs,7863b57a47b3a06656c9c2ac99e1eb4aeaae81f3,92,13,436,1252,366
org.apache:vfs,5264758fbd83a41b9e286eb0291efffdcd098288,49,10,438,1327,360
org.apache:vfs,5867760be74eefbb0a0a473154c8a662309f45bd,80,7,480,1251,340
org.apache:vfs,14f30cfa498331711d37bd78a18b34a36d9c1e2a,67,55,489,1026,97
org.apache:vfs,0cdfa51258073d04a1c40c43c986c08752625a1e,42,70,494,309,91
org.apache:vfs,f6f9be5dacbb76199d1f9f7bfadb357b549b2cf9,5,5,513,330,155
org.apache:vfs,932b5ea4dfc4bf83b541439fe506695c2b8be541,23,21,523,243,147
org.apache:vfs,08eb0a91638a8fe4a016dd548135946129f2a54e,310,224,550,217,158
org.apache:vfs,c9d8c8aa373a0833d3503a136fe1c0259ef2f0e0,39,7,551,447,375
org.apache:vfs,a3abf9eb953cd64b3be49baed296de836e284796,359,34,561,419,327
org.apache:vfs,d4e581187e7d172c92369035ae0d3fe79535146b,93,46,567,736,291
org.apache:vfs,38f497f981de7d1ddc0f994cc9685a5f983d80e1,53,6,597,824,332
org.apache:vfs,df12e3a7a809b25d7d3a35a35a654b0164fbc83d,32,25,602,854,317
org.apache:vfs,93ddba706850d093be9d6af00107f4b8029a2414,2,2,606,576,118
org.apache:vfs,1302c3dacdc6c24090586eea750ed64253303656,564,129,616,539,113
org.apache:vfs,ade32ac54654a63b461868ea3e020f5228b89a48,29,4,618,744,208
org.apache:vfs,d6dfa9a3011aa041f56c1afb79b9bf20878df4d5,74,19,622,680,166
org.apache:vfs,c7c692295402c7f45d99164d5993e7477fae77a9,93,68,704,701,179
org.apache:vfs,e8727ed01021410c297a763f6559976f321f67db,11,3,721,762,222
org.apache:vfs,0c2909659ab7f006807810a6047113d250d0057a,9,7,736,771,223
org.apache:vfs,6e80fd9fa0062ccca47f71a879ed1c513787690a,104,24,764,216,101
org.apache:vfs,b2033ea988b3f756b5f88b5c97f12df7a8f7569a,45,4,786,291,121
org.apache:vfs,ddeae60cbba0895248225ffc6fa3541309d0946c,202,191,792,262,106
org.apache:vfs,4ee826b62afd102046c4f84d8f2a82bb7210454d,395,413,868,371,229
org.apache:vfs,7ab4c9449c188702c46409e8d77a1d5f087bf854,686,661,900,755,639
org.apache:vfs,abad07cc35aebbab287f5b73d1f1d1d37b6843dd,144,55,906,1432,1293
org.apache:vfs,25398bae44dbdb9a362b8012d3e6f301577a01a3,449,123,960,1472,1324
org.apache:vfs,30306eb1476cb8bc9c0d7b1eae72748a5c5d418e,45,45,1024,1876,1443
org.apache:vfs,76b568bbca6c79ac317d1197a442704afbe60875,10,10,1098,1719,1297
org.apache:vfs,039c0e6d23f2ce9f8f830ea965b2175fa624216e,13,13,1101,1334,894
org.apache:vfs,24131e66e66580f8ebbd77889c82b7cf60a41f6b,33,9,1110,661,246
org.apache:vfs,f42ad21733e0a01635bc0709e4ee1b5dbf5a73e9,2,2,1118,550,200
org.apache:vfs,876d1c92516a46a0c25aacd2c4aabba9f7732cf8,5,5,1144,103,79
org.apache:vfs,2ca58ee3d8088dffcfd9b45d9bba0abd66405df5,135,1,1146,63,39
org.apache:vfs,be0a1927a4cdd6b1a2560a3310a470ebf90217bf,4,4,1150,188,30
org.apache:vfs,5e70da571087f95732851e15d8898f2ca980f717,23,22,1165,179,21
org.apache:vfs,1e41c2a2f0e11ad2ff2c8a03c8f3d65e72f65edf,98,73,1168,169,34
org.apache:vfs,d3ad29726997010c9c1979d2407656da28703591,19,21,1180,265,105
org.apache:vfs,147648918872aac6fe4bdcb3dd033433b4f2d01d,16,10,1181,279,121
org.apache:vfs,de27c3fc20e3723779b5c5e4a8340405724991f5,10,2,1183,160,130
org.apache:vfs,0773ec6c8f2282aebfc1d45e12ca183d62330eca,308,13,1192,166,128
org.apache:vfs,22bd9f596cf9a8cd83774bdbdb632750f9a7261e,22,12,1196,451,119
org.apache:vfs,836f239702e25e72ef7efb334821feebaec6da68,10,6,1213,375,58
org.apache:vfs,a6eb757e3bad451cda976c189291638cfabdec0c,17,5,1218,366,43
org.apache:vfs,dc114839f926d68b88ac80cc984fc911d1db3884,28,15,1221,367,38
org.apache:vfs,f0f3955cdba1aa2c4f702f2f3fd3aaf3310fd1bb,161,35,1233,385,51
org.apache:vfs,4428e0a28fba0375912ab304e8814aea6b2086ae,156,249,1240,238,73
org.apache:vfs,767c0e206fc16dc5f9bf85631d0fe6c6fda34f8b,1006,673,1251,372,310
org.apache:vfs,7b445d2e3a23ce8b6a5be97a8e1cd0d553378d56,5,5,1260,1368,977
org.apache:vfs,2fed0b76aed8ccbc100c451bd49f7f3dc49fdce8,3,4,1262,1356,977
org.apache:vfs,94df2566dab3c31cdc0b6d3cbe2baadc4bd9c46b,3,3,1263,1331,966
org.apache:vfs,7e4f26b59f27e8e1a0874e28fa40d9908a5929e1,46,9,1265,1173,934
org.apache:vfs,228e46de82b1626694f721e6a3385dec1ba9b65c,4,3,1285,1063,694
org.apache:vfs,511e01a356fe8138bb3c87257c503967e61c5e5a,3,3,1288,61,24
org.apache:vfs,2a61caefb569777329f21ca33f36e73807cba587,3,3,1290,59,22
